Game_Name,Game_url,Tags
Geometry Arena 2,https://store.steampowered.com/app/1667700/Geometry_Arena_2/?snr=1_7_7_7000_150_44,"Action Roguelike,Arena Shooter,Roguelite,PvE,Roguelike,Casual,Character Customization,Action,2D,Abstract,Minimalist,Stylized,Physics,Replay Value,Shooter,Singleplayer,Funny,Relaxing,Strategy,Early Access"
ATLAS,https://store.steampowered.com/app/834910/ATLAS/?snr=1_7_7_7000_150_44,"Survival,Open World,Pirates,Sailing,Adventure,Massively Multiplayer,Crafting,Naval Combat,Early Access,Online Co-Op,RPG,Multiplayer,MMORPG,Exploration,Sandbox,Base Building,Action,PvP,Co-op,PvE"
VERGE:Lost chapter,https://store.steampowered.com/app/400740/VERGELost_chapter/?snr=1_7_7_7000_150_44,"Walking Simulator,Indie,Horror,Adventure,Simulation,Funny,Singleplayer,First-Person,Historical,PvE,Nature,Mature,Gore,Action,Shooter,Violent,Destruction,Sandbox,Third-Person Shooter,Exploration"
The Spike,https://store.steampowered.com/app/1296840/The_Spike/?snr=1_7_7_7000_150_44,"Sports,Casual,Action,Indie,Volleyball,Singleplayer,Multiplayer,Anime,Character Customization,2D,Co-op,Controller,Local Co-Op,Fast-Paced,Local Multiplayer,GameMaker"
Horse Tales: Emerald Valley Ranch,https://store.steampowered.com/app/1474740/Horse_Tales_Emerald_Valley_Ranch/?snr=1_7_7_7000_150_44,"Exploration,Sports,Open World,Horses,Crafting,Action-Adventure,3D,Cute,Relaxing,Controller,Casual,Adventure,Colorful,Singleplayer,Agriculture,Family Friendly,Creature Collector,Simulation,Action"
Panzer Corps 2,https://store.steampowered.com/app/1072040/Panzer_Corps_2/?snr=1_7_7_7000_150_44,"Strategy,World War II,Turn-Based Strategy,Military,Turn-Based,Hex Grid,Wargame,Grand Strategy,Historical,Management,War,Turn-Based Tactics,Tactical,Artificial Intelligence,Multiplayer,Singleplayer,Turn-Based Combat,Replay Value,Simulation,3D"
,https://store.steampowered.com/sub/96994/?snr=1_7_7_7000_150_44,
Battlefleet Gothic: Armada,https://store.steampowered.com/app/363680/Battlefleet_Gothic_Armada/?snr=1_7_7_7000_150_44,"Strategy,Warhammer 40K,Space,RTS,Sci-fi,Games Workshop,Multiplayer,Singleplayer,Tactical,Real Time Tactics,Gothic,Fantasy,Action,War,Co-op,Great Soundtrack,Survival,Difficult,Dark Fantasy,Naval"
Fallen Hero: Rebirth,https://store.steampowered.com/app/800620/Fallen_Hero_Rebirth/?snr=1_7_7_7000_150_44,"RPG,Indie,Adventure,Text-Based,Choose Your Own Adventure,Villain Protagonist,Choices Matter,Superhero,LGBTQ+,Interactive Fiction,Story Rich"
Rock Simulator,https://store.steampowered.com/app/1187510/Rock_Simulator/?snr=1_7_7_7000_150_45,"Casual,Psychological Horror,Indie,Simulation,Comedy,eSports,Memes,Relaxing,Multiplayer,God Game,Puzzle,Life Sim,Immersive Sim,Puzzle Platformer,3D,Cinematic,Colorful,Cute,Minimalist,Realistic"
The Red Lantern,https://store.steampowered.com/app/1053710/The_Red_Lantern/?snr=1_7_7_7000_150_44,"Choose Your Own Adventure,Exploration,Interactive Fiction,Dog,Emotional,Female Protagonist,Roguelite,Snow,Relaxing,Colorful,3D,RPG,First-Person,Hunting,Choices Matter,Casual,Story Rich,Walking Simulator,Adventure,Stylized"
Boo Men,https://store.steampowered.com/app/1715730/Boo_Men/?snr=1_7_7_7000_150_45,"Horror,Online Co-Op,Multiplayer,Action,Heist,Dark,First-Person,Action-Adventure,Stealth,Character Customization,Co-op,Singleplayer,Hidden Object,Collectathon,3D,Realistic,Psychological Horror,Atmospheric,Early Access,Indie"
Train Simulator Classic,https://store.steampowered.com/app/24010/Train_Simulator_Classic/?snr=1_7_7_7000_150_44,"Simulation,Trains,Singleplayer,Realistic,Driving,Casual,Relaxing,Open World,Building,Moddable,Level Editor,Sandbox,TrackIR,Atmospheric,Transportation,Action,Adventure,VR,City Builder,Strategy"
Blood of Steel,https://store.steampowered.com/app/567630/Blood_of_Steel/?snr=1_7_7_7000_150_45,"Free to Play,Massively Multiplayer,Wargame,Strategy,Action,Medieval,Gore,Tactical,Grand Strategy,RTS,War,Swordplay,MOBA,Violent,PvP,Online Co-Op,Co-op,Adventure,Multiplayer,Simulation"
Combat Mission Black Sea,https://store.steampowered.com/app/1502380/Combat_Mission_Black_Sea/?snr=1_7_7_7000_150_45,"Simulation,Strategy,Wargame,Turn-Based Strategy,Turn-Based Tactics,Realistic,Military,3D,Tactical,War,Atmospheric,Combat,Turn-Based Combat,Singleplayer,Modern,Multiplayer,PvP,Local Multiplayer,Historical,Cyberpunk"
Cyber Hook,https://store.steampowered.com/app/1130410/Cyber_Hook/?snr=1_7_7_7000_150_45,"Indie,3D Platformer,Parkour,Action,Time Attack,Fast-Paced,First-Person,Singleplayer,Platformer,Retro,FPS,1980s,Arcade,Racing,Shooter,Precision Platformer,3D,Colorful,Minimalist,Old School"
"Warhammer 40,000: Armageddon",https://store.steampowered.com/app/312370/Warhammer_40000_Armageddon/?snr=1_7_7_7000_150_45,"Strategy,Warhammer 40K,Turn-Based Tactics,Games Workshop,Tactical,Turn-Based,Hex Grid,Singleplayer,Turn-Based Strategy,Multiplayer,War,Aliens,Wargame,Sci-fi,Replay Value,Strategy RPG"
Birth,https://store.steampowered.com/app/1889040/Birth/?snr=1_7_7_7000_150_45,"Point & Click,Puzzle,Hidden Object,Surreal,Cute,Adventure,Stylized,Hand-drawn,Atmospheric,Physics,Relaxing,Story Rich,Singleplayer,Indie,Horror,Gore,Casual,2D,Magic,Psychological Horror"
Blood and Bacon,https://store.steampowered.com/app/434570/Blood_and_Bacon/?snr=1_7_7_7000_150_45,"Gore,Funny,Multiplayer,Shooter,Action,FPS,Horror,Co-op,Online Co-Op,Blood,Memes,First-Person,Indie,Adventure,Singleplayer,Psychological Horror,Survival Horror,Illuminati,Survival,Nudity"
Bastard Bonds,https://store.steampowered.com/app/486720/Bastard_Bonds/?snr=1_7_7_7000_150_45,"Nudity,RPG,LGBTQ+,Mature,Sexual Content,Strategy,Indie,Character Customization,Pixel Graphics,Turn-Based,Tactical RPG,Singleplayer,Turn-Based Combat,Tactical,Fantasy,Isometric,Turn-Based Strategy,Dark Fantasy"
Barn Finders,https://store.steampowered.com/app/991170/Barn_Finders/?snr=1_7_7_7000_150_45,"Simulation,Casual,Indie,Trading,Singleplayer,Exploration,Economy,Management,Sandbox,First-Person,Realistic,Atmospheric,Physics,Inventory Management,Funny,Adventure,Relaxing,Education,Family Friendly,Classic"
Surviving the Aftermath,https://store.steampowered.com/app/684450/Surviving_the_Aftermath/?snr=1_7_7_7000_150_45,"Strategy,Simulation,City Builder,Post-apocalyptic,Survival,Colony Sim,Base Building,Building,Singleplayer,Management,Open World,Exploration,War,Difficult,Atmospheric,Tactical,Early Access,Isometric,Multiplayer,Resource Management"
VALKYRIE DRIVE -BHIKKHUNI-,https://store.steampowered.com/app/550080/VALKYRIE_DRIVE_BHIKKHUNI/?snr=1_7_7_7000_150_45,"Anime,Sexual Content,Nudity,Female Protagonist,Action,Hack and Slash,Beat 'em up,Cute,LGBTQ+,Hentai,Multiplayer,Musou,Great Soundtrack,Character Customization"
Deisim,https://store.steampowered.com/app/525680/Deisim/?snr=1_7_7_7000_150_45,"God Game,Sandbox,Building,Resource Management,Life Sim,Artificial Intelligence,Colony Sim,Simulation,City Builder,Mythology,Strategy,Outbreak Sim,Relaxing,VR,Funny,Colorful,Minimalist,Family Friendly,Singleplayer,Indie"
The Jackbox Party Pack 5,https://store.steampowered.com/app/774461/The_Jackbox_Party_Pack_5/?snr=1_7_7_7000_150_45,"Casual,Local Multiplayer,Comedy,Trivia,Funny,Multiplayer,Strategy,Party Game,Indie,Party,Board Game,4 Player Local,Local Co-Op,Co-op"
Universe Sandbox,https://store.steampowered.com/app/230290/Universe_Sandbox/?snr=1_7_7_7000_150_45,"Sandbox,Space,Simulation,Physics,Science,Destruction,Realistic,God Game,Education,Singleplayer,Early Access,VR,Open World,Indie,Casual,Atmospheric,Sci-fi,Great Soundtrack,Exploration,Space Sim"
9 Monkeys of Shaolin,https://store.steampowered.com/app/739080/9_Monkeys_of_Shaolin/?snr=1_7_7_7000_150_45,"Online Co-Op,3D,Third Person,Ninja,Colorful,Story Rich,Beat 'em up,Martial Arts,Action,Adventure,Co-op,Local Co-Op,Fighting,Side Scroller,Character Customization,Retro,Indie,Hack and Slash,1990's,Singleplayer"
,https://store.steampowered.com/sub/137245/?snr=1_7_7_7000_150_46,
Lost Eidolons,https://store.steampowered.com/app/1580520/Lost_Eidolons/?snr=1_7_7_7000_150_46,"RPG,Strategy RPG,Turn-Based Strategy,Turn-Based Tactics,Tactical RPG,Turn-Based Combat,CRPG,Fantasy,Medieval,Tactical,Singleplayer,Strategy,3D,Story Rich,Character Customization,Top-Down,Casual,Combat,Magic,Indie"
,https://store.steampowered.com/agecheck/sub/132479?snr=1_7_7_7000_150_45,
Weird West: Definitive Edition,https://store.steampowered.com/app/1097350/Weird_West_Definitive_Edition/?snr=1_7_7_7000_150_46,"Western,Isometric,RPG,Immersive Sim,Story Rich,Atmospheric,Tactical RPG,Action,Stealth,Multiple Endings,Dark Fantasy,Supernatural,Action RPG,Violent,Choices Matter,Indie,Top-Down,Singleplayer,Adventure,Dark"
"Gremlins, Inc.",https://store.steampowered.com/app/369990/Gremlins_Inc/?snr=1_7_7_7000_150_46,"Board Game,Tabletop,Card Game,Strategy,Turn-Based,Multiplayer,Competitive,Turn-Based Strategy,Moddable,Satire,Singleplayer,Replay Value,Politics,2D,Atmospheric,Steampunk,Great Soundtrack,Hand-drawn,Comedy,Card Battler"
Nightmare Zapping,https://store.steampowered.com/app/2442060/Nightmare_Zapping/?snr=1_7_7_7000_150_46,"Visual Novel,Pixel Graphics,Horror,Story Rich,2D,Dark,Anime,Retro,Psychological Horror,Violent,Atmospheric,Mystery,Choose Your Own Adventure,Point & Click,Investigation,Linear,Adventure,Dark Humor,Indie,Singleplayer"
Serious Sam Classics: Revolution,https://store.steampowered.com/app/227780/Serious_Sam_Classics_Revolution/?snr=1_7_7_7000_150_46,"Action,FPS,Classic,Shooter,Indie,Co-op,First-Person,Old School,Multiplayer,Comedy,Gore,Sci-fi,Remake,Funny,Difficult,Early Access,Split Screen,Atmospheric,Adventure,Survival"
Orange Cast: Sci-Fi Space Action Game,https://store.steampowered.com/app/1194050/Orange_Cast_SciFi_Space_Action_Game/?snr=1_7_7_7000_150_46,"Third-Person Shooter,Space,Action,Sci-fi,Cinematic,Atmospheric,Exploration,Shooter,Space Sim,Third Person,Story Rich,Choices Matter,Comedy,Adventure,Aliens,Memes,Singleplayer,Combat,Violent,Great Soundtrack"
Cultist Simulator,https://store.steampowered.com/app/718670/Cultist_Simulator/?snr=1_7_7_7000_150_46,"Management,Card Game,Story Rich,Difficult,Horror,Roguelite,Tabletop,Lovecraftian,Atmospheric,Board Game,CRPG,Strategy RPG,Text-Based,Roguelike,RPG,2D,Multiple Endings,Crafting,Psychological Horror,Dark Humor"
Initial Drift Online,https://store.steampowered.com/app/1456200/Initial_Drift_Online/?snr=1_7_7_7000_150_46,"Racing,Immersive Sim,Open World,Combat Racing,Life Sim,Driving,Physics,PvP,Automobile Sim,MMORPG,First-Person,Action,Third Person,Relaxing,Simulation,Anime,Atmospheric,Massively Multiplayer,1990's,Multiplayer"
Carrier Command 2,https://store.steampowered.com/app/1489630/Carrier_Command_2/?snr=1_7_7_7000_150_46,"Strategy,Simulation,Adventure,War,RTS,Action-Adventure,Exploration,Wargame,Real Time Tactics,Grand Strategy,PvP,First-Person,3D,Atmospheric,Character Customization,Combat,Futuristic,Military,Management,Old School"
The Mean Greens - Plastic Warfare,https://store.steampowered.com/app/360940/The_Mean_Greens__Plastic_Warfare/?snr=1_7_7_7000_150_46,"Action,Multiplayer,Third-Person Shooter,Shooter,Funny,Indie,Great Soundtrack,Colorful,Co-op,Fast-Paced,Online Co-Op,FPS,Casual,First-Person,Military,Singleplayer,Cartoony,World War II,Family Friendly,Atmospheric"
The Count Lucanor,https://store.steampowered.com/app/440880/The_Count_Lucanor/?snr=1_7_7_7000_150_46,"Survival Horror,Horror,Puzzle,Pixel Graphics,Stealth,Gore,Exploration,Psychological Horror,Atmospheric,Dark Fantasy,Blood,Story Rich,Multiple Endings,2D,Anime,RPG,Dark Humor,Singleplayer,Old School,Cute"
Loco Parentis / 孤女咒怨,https://store.steampowered.com/app/693800/Loco_Parentis/?snr=1_7_7_7000_150_46,"Indie,Adventure,Horror,Co-op,Action,Massively Multiplayer,RPG,Dark,VR,Psychological Horror,Violent,Mystery,Online Co-Op,Roguelite,Gore,First-Person,Story Rich"
Quantum League,https://store.steampowered.com/app/651150/Quantum_League/?snr=1_7_7_7000_150_46,"Action,Arena Shooter,Shooter,PvP,Multiplayer,Strategy,Competitive,Time Travel,Bullet Time,First-Person,Difficult,FPS,Indie,Early Access,eSports,Tactical,Online Co-Op,Funny,Futuristic,Character Customization"
Choice of Life: Middle Ages,https://store.steampowered.com/app/1337890/Choice_of_Life_Middle_Ages/?snr=1_7_7_7000_150_46,"Choices Matter,Medieval,Card Game,Choose Your Own Adventure,Life Sim,RPG,Casual,Funny,Adventure,Multiple Endings,2D,Simulation,Fantasy,Atmospheric,Magic,Comedy,Singleplayer,Dark Humor,Stylized,Colorful"
Gothic® 3,https://store.steampowered.com/app/39500/Gothic_3/?snr=1_7_7_7000_150_47,"RPG,Open World,Fantasy,Action,Singleplayer,Atmospheric,Third Person,Medieval,Gothic,Adventure,Great Soundtrack,Story Rich,Magic,Action RPG,Sandbox,Classic,First-Person,Dark Fantasy,Replay Value,Exploration"
Rival Stars Horse Racing: Desktop Edition,https://store.steampowered.com/app/1166860/Rival_Stars_Horse_Racing_Desktop_Edition/?snr=1_7_7_7000_150_47,"Horses,Immersive Sim,Racing,Sports,Management,PvP,Competitive,Farming Sim,Character Customization,RPG,3D,Story Rich,Casual,Simulation,Strategy,Realistic,Family Friendly,Emotional,Multiplayer,Singleplayer"
Zup! 8,https://store.steampowered.com/app/799070/Zup_8/?snr=1_7_7_7000_150_47,"Puzzle,Casual,Fast-Paced,Indie,2D,Physics,Short,Relaxing,Minimalist,Puzzle Platformer,Point & Click,Singleplayer,Cute,Action,Family Friendly,Adventure,Multiplayer,Trading Card Game,Funny,Steam Machine"
MX vs ATV Legends,https://store.steampowered.com/app/1205970/MX_vs_ATV_Legends/?snr=1_7_7_7000_150_47,"Racing,Sports,Arcade,3D,First-Person,Realistic,Third Person,Driving,Family Friendly,Motocross,Motorbike,Offroad,PvP,Controller,Physics,Multiplayer,Singleplayer,ATV,VR,Open World"
Reus,https://store.steampowered.com/app/222730/Reus/?snr=1_7_7_7000_150_47,"God Game,Strategy,Indie,Simulation,Singleplayer,Sandbox,Casual,2D,Puzzle,Resource Management,Replay Value,Fantasy,Relaxing,Addictive,Nature,Family Friendly,Management,Great Soundtrack,Funny,Adventure"
Planet Alcatraz 2,https://store.steampowered.com/app/389250/Planet_Alcatraz_2/?snr=1_7_7_7000_150_47,"RPG,Adventure,Atmospheric,Comedy,Post-apocalyptic"
Tactical Assault VR,https://store.steampowered.com/app/2314160/Tactical_Assault_VR/?snr=1_7_7_7000_150_47,"Tactical,VR,Shooter,Online Co-Op,Multiplayer,Wargame,Sandbox,Sniper,Stealth,War,PvE,PvP,Action,Asymmetric VR,Simulation,Stylized,Early Access,Cartoon,Singleplayer"
Chained Echoes,https://store.steampowered.com/app/1229240/Chained_Echoes/?snr=1_7_7_7000_150_47,"RPG,Indie,Pixel Graphics,Turn-Based,JRPG,Retro,Exploration,Turn-Based Combat,2D,Story Rich,Mechs,Fantasy,Anime,Party-Based RPG,Open World,Great Soundtrack,Character Customization,Adventure,Co-op,Singleplayer"
DOM RUSALOK,https://store.steampowered.com/app/1281420/DOM_RUSALOK/?snr=1_7_7_7000_150_47,"Indie,Adventure,Atmospheric,Story Rich,Psychological Horror,Point & Click,1990's,Puzzle,Action,Exploration,Character Action Game,2D,Pixel Graphics,Demons,Dark,Lore-Rich,Fantasy,1980s,Detective,Walking Simulator"
Kingdom Rush  - Tower Defense,https://store.steampowered.com/app/246420/Kingdom_Rush___Tower_Defense/?snr=1_7_7_7000_150_47,"Tower Defense,Strategy,Singleplayer,2D,Tactical,Fantasy,Casual,Action,Adventure,Funny,Medieval,Cartoon,Cartoony,Action-Adventure,Indie,Touch-Friendly,Difficult,Comedy,RPG,Colorful"
Stoneshard,https://store.steampowered.com/app/625960/Stoneshard/?snr=1_7_7_7000_150_47,"RPG,Strategy,Roguelike,Open World Survival Craft,Survival,Turn-Based,2D,Singleplayer,Dungeon Crawler,Pixel Graphics,Turn-Based Combat,Indie,Dark Fantasy,Difficult,Sandbox,Replay Value,Medieval,Early Access,Tabletop,Violent"
Bridge Constructor Stunts,https://store.steampowered.com/app/419080/Bridge_Constructor_Stunts/?snr=1_7_7_7000_150_47,"Simulation,Building,Puzzle,Physics,Indie"
DCL - The Game,https://store.steampowered.com/app/964570/DCL__The_Game/?snr=1_7_7_7000_150_47,"Simulation,Racing,Sports,Action,Adventure,Flight,Fast-Paced,Multiplayer"
Old School RuneScape,https://store.steampowered.com/app/1343370/Old_School_RuneScape/?snr=1_7_7_7000_150_47,"MMORPG,Free to Play,Nostalgia,Adventure,Story Rich,Fantasy,Massively Multiplayer,Multiplayer,RPG,Character Customization,Third Person,PvE,PvP,Open World,Old School,Great Soundtrack,Classic,Exploration,Cult Classic,Lore-Rich"
Silence,https://store.steampowered.com/app/314790/Silence/?snr=1_7_7_7000_150_47,"Adventure,Point & Click,Story Rich,Great Soundtrack,Indie,Female Protagonist,Singleplayer,Puzzle,Casual,Exploration,2D,Retro,Short,Cult Classic,Classic"
Budget Cuts,https://store.steampowered.com/app/400940/Budget_Cuts/?snr=1_7_7_7000_150_47,"Action,Adventure,VR,Indie,Stealth,Singleplayer,Robots,Horror,Colorful,First-Person,FPS,Psychological Horror,Sci-fi,Atmospheric"
FlatOut 2™,https://store.steampowered.com/app/2990/FlatOut_2/?snr=1_7_7_7000_150_47,"Racing,Combat Racing,Automobile Sim,Multiplayer,Destruction,Vehicular Combat,Great Soundtrack,Classic,Action,Singleplayer,Music,Driving,Arcade,Physics,Local Multiplayer,Simulation,Atmospheric,Funny,Comedy,Casual"
No Straight Roads: Encore Edition,https://store.steampowered.com/app/1726190/No_Straight_Roads_Encore_Edition/?snr=1_7_7_7000_150_48,"Action,Rhythm,Soundtrack,Electronic Music,Linear,Female Protagonist,Colorful,Rock Music,Spectacle fighter,Turn-Based Combat,Music,Exploration,Family Friendly,3D Platformer,Cartoony,Action RPG,Atmospheric,Local Co-Op,Funny,Party-Based RPG"
BLOCKPOST,https://store.steampowered.com/app/706990/BLOCKPOST/?snr=1_7_7_7000_150_48,"Free to Play,FPS,Multiplayer,Pixel Graphics,Action,Shooter,First-Person,Indie,Massively Multiplayer,Building,Co-op,Early Access,Online Co-Op,Funny,Zombies,Survival,Gore,Fast-Paced,Singleplayer,Simulation"
,https://store.steampowered.com/sub/12075/?snr=1_7_7_7000_150_48,
A Hero's Rest,https://store.steampowered.com/app/2016080/A_Heros_Rest/?snr=1_7_7_7000_150_47,"Early Access,City Builder,Medieval,Simulation,Strategy,Resource Management,Time Management,Crafting,Colony Sim,Base Building,Building,Inventory Management,Character Customization,Stylized,Top-Down,Management,Economy,Fantasy,Immersive Sim,Strategy RPG"
From the Depths,https://store.steampowered.com/app/268650/From_the_Depths/?snr=1_7_7_7000_150_48,"Naval Combat,Building,Sandbox,Physics,Vehicular Combat,RTS,Crafting,Voxel,Gun Customization,Strategy,Multiplayer,Survival,Co-op Campaign,War,Tutorial,Military,Artificial Intelligence,Simulation,Naval,Space"
Steven Universe: Unleash the Light,https://store.steampowered.com/app/1379560/Steven_Universe_Unleash_the_Light/?snr=1_7_7_7000_150_48,"RPG,Tactical RPG,Turn-Based Tactics,Party-Based RPG,Action-Adventure,2.5D,2D,3D,Tutorial,Cute,Story Rich,Procedural Generation,Team-Based,Action,Turn-Based Combat,Cartoony,Colorful,Stylized,Family Friendly,Fantasy"
GRIME,https://store.steampowered.com/app/1123050/GRIME/?snr=1_7_7_7000_150_48,"Metroidvania,Souls-like,Platformer,Dark Fantasy,Difficult,Action-Adventure,Exploration,2.5D,Action RPG,Surreal,Action,Atmospheric,Adventure,Side Scroller,Dark,Singleplayer,Combat,Indie,Controller,Cinematic"
Factory Town Idle,https://store.steampowered.com/app/2207490/Factory_Town_Idle/?snr=1_7_7_7000_150_48,"Casual,Idler,Minimalist,2D,Clicker,Resource Management,Fantasy,City Builder,Automation,Colony Sim,Crafting,Management,Magic,Early Access,Point & Click,Indie,Adventure,Capitalism,Colorful,Simulation"
WRC Generations – The FIA WRC Official Game,https://store.steampowered.com/app/1953520/WRC_Generations__The_FIA_WRC_Official_Game/?snr=1_7_7_7000_150_48,"Racing,Simulation,Realistic,PvP,Co-op,Multiplayer,Online Co-Op,Singleplayer,3D,Automobile Sim,Cinematic,Colorful,Driving,Competitive,eSports,First-Person,Offroad,Management,Physics,Score Attack"
Gone Rogue,https://store.steampowered.com/app/1803600/Gone_Rogue/?snr=1_7_7_7000_150_48,"Stealth,Action,Real Time Tactics,Isometric,Adventure,Tactical,Strategy,Singleplayer,Atmospheric,Indie,Difficult,Heist,Story Rich,Immersive Sim,Dystopian,Third Person,Crime,Assassin,Satire,RPG"
Rusty Lake Hotel,https://store.steampowered.com/app/435120/Rusty_Lake_Hotel/?snr=1_7_7_7000_150_48,"Puzzle,Point & Click,Indie,Adventure,Horror,Psychological Horror,Surreal,Mystery,Singleplayer,Atmospheric,2D,Hand-drawn,Story Rich,Dark,Hidden Object,Short,Casual,Gore,Dark Humor,Remake"
Gold Rush: The Game,https://store.steampowered.com/app/451340/Gold_Rush_The_Game/?snr=1_7_7_7000_150_48,"Simulation,Mining,Singleplayer,Realistic,Open World,Indie,Driving,Sandbox,Economy,Building,First-Person,Exploration,Strategy,Management,Automobile Sim,Adventure,Funny,Relaxing,Casual,Difficult"
Lock 'n Load Tactical Digital: Core Game,https://store.steampowered.com/app/1149940/Lock_n_Load_Tactical_Digital_Core_Game/?snr=1_7_7_7000_150_48,"Turn-Based Tactics,Wargame,Board Game,Indie,Strategy,Simulation,Turn-Based,World War II,War,Early Access,Hex Grid,Tabletop,Turn-Based Strategy,2D,PvP,Multiplayer,Singleplayer,Cold War,Combat,Modern"
Hidden Cats in New York,https://store.steampowered.com/app/2260530/Hidden_Cats_in_New_York/?snr=1_7_7_7000_150_48,"Hidden Object,Cats,Cozy,Wholesome,Relaxing,Casual,Cute,Point & Click,Puzzle,Hand-drawn,Colorful,Atmospheric,Funny,2D,Cartoon,Short,Cartoony,Nonlinear,Singleplayer,Controller"
100% Orange Juice,https://store.steampowered.com/app/282800/100_Orange_Juice/?snr=1_7_7_7000_150_48,"Anime,Board Game,Cute,Multiplayer,Strategy,Card Game,Turn-Based,Indie,Casual,Funny,Great Soundtrack,Co-op,Singleplayer,Female Protagonist,Difficult,Memes,2D,Family Friendly,Comedy,Survival Horror"
Volley Court,https://store.steampowered.com/app/2175250/Volley_Court/?snr=1_7_7_7000_150_48,"Casual,Sports,Party-Based RPG,Tactical RPG,3D,Minimalist,First-Person,Third Person,PvP,Indie,Score Attack,Singleplayer,Multiplayer"
Post Scriptum,https://store.steampowered.com/app/736220/Post_Scriptum/?snr=1_7_7_7000_150_48,"World War II,Simulation,FPS,Military,Multiplayer,Action,Massively Multiplayer,Realistic,Singleplayer,Strategy,War,First-Person,Shooter,Indie,Historical,Tactical,Team-Based,Violent,Co-op,Open World"
Knights of Braveland,https://store.steampowered.com/app/1253610/Knights_of_Braveland/?snr=1_7_7_7000_150_48,"Co-op Campaign,Hack and Slash,4 Player Local,Action Roguelike,Beat 'em up,Action,Roguelite,2D,Online Co-Op,Local Multiplayer,Family Friendly,Multiplayer,Difficult,RPG,Colorful,Singleplayer,Funny,Co-op,Medieval,Local Co-Op"
My Lands: Black Gem Hunting,https://store.steampowered.com/app/290730/My_Lands_Black_Gem_Hunting/?snr=1_7_7_7000_150_48,"Strategy,Free to Play,RTS,Massively Multiplayer,Multiplayer,Indie,Casual,Adventure,MMORPG,Singleplayer,RPG,Co-op,2D"
Alan Wake,https://store.steampowered.com/app/108710/Alan_Wake/?snr=1_7_7_7000_150_48,"Action,Horror,Adventure,Third Person,Story Rich,Thriller,Atmospheric,Singleplayer,Psychological Horror,Great Soundtrack,Mystery,Episodic,Third-Person Shooter,Dark,Supernatural,Cinematic,Narration,Survival Horror,Shooter,Survival"
Distrust: Polar Survival,https://store.steampowered.com/app/635200/Distrust_Polar_Survival/?snr=1_7_7_7000_150_48,"Survival,Multiplayer,Isometric,Adventure,Co-op,Procedural Generation,Horror,Psychedelic,Survival Horror,Singleplayer,Atmospheric,Top-Down,Tactical,Online Co-Op,Sci-fi,Exploration,Point & Click,Psychological Horror,Roguelite,Strategy"
M.A.R.S.,https://store.steampowered.com/app/314430/MARS/?snr=1_7_7_7000_150_48,"Third-Person Shooter,PvE,PvP,Competitive,Shooter,Character Customization,Female Protagonist,Third Person,Horror,3D,Mechs,Post-apocalyptic,Vehicular Combat,Dinosaurs,Action,Casual,Zombies,Military,Sci-fi,Space"
Wigmund,https://store.steampowered.com/app/1164690/Wigmund/?snr=1_7_7_7000_150_49,"RPG,Action RPG,Open World,Dragons,Singleplayer,Hack and Slash,Old School,Fantasy,Medieval,Dungeon Crawler,Exploration,Loot,Top-Down,Realistic,Werewolves,Atmospheric,Retro,Story Rich,Dark,Isometric"
AI Dungeon,https://store.steampowered.com/app/1519310/AI_Dungeon/?snr=1_7_7_7000_150_49,"Multiple Endings,Nonlinear,Choose Your Own Adventure,Artificial Intelligence,Conversation,Interactive Fiction,RPG,Adventure,Text-Based,Experimental,Exploration,Drama,Fantasy,Choices Matter,Funny,Story Rich,Post-apocalyptic,Relaxing,Visual Novel,Cyberpunk"
Batman: The Enemy Within - The Telltale Series,https://store.steampowered.com/app/675260/Batman_The_Enemy_Within__The_Telltale_Series/?snr=1_7_7_7000_150_49,"Adventure,Story Rich,Choices Matter,Point & Click,Singleplayer,Superhero,Episodic,Comic Book,Detective,Action,Quick-Time Events,Violent,Atmospheric,Dark,Third Person,Gore,Visual Novel,Choose Your Own Adventure,Mature"
Distant Worlds 2,https://store.steampowered.com/app/1531540/Distant_Worlds_2/?snr=1_7_7_7000_150_49,"Simulation,Strategy,4X,Grand Strategy,Sci-fi,3D,Space,Early Access,Singleplayer,Procedural Generation,Combat,Real-Time with Pause"
Who Pressed Mute on Uncle Marcus?,https://store.steampowered.com/app/1628130/Who_Pressed_Mute_on_Uncle_Marcus/?snr=1_7_7_7000_150_49,"FMV,Adventure,Singleplayer,Casual,Choices Matter,Story Rich,Indie,Choose Your Own Adventure,Realistic,Multiple Endings,Mystery,Conspiracy,Drama,Visual Novel,Detective,Crime,Point & Click,Interactive Fiction,Investigation"
Cell to Singularity - Evolution Never Ends,https://store.steampowered.com/app/977400/Cell_to_Singularity__Evolution_Never_Ends/?snr=1_7_7_7000_150_49,"Clicker,Free to Play,Simulation,Science,Casual,Historical,Idler,Singleplayer,Early Access,Education,Dinosaurs,God Game,Space,Sci-fi,Sandbox,Point & Click,Multiplayer"
,https://store.steampowered.com/sub/44601/?snr=1_7_7_7000_150_49,
Project: Gorgon,https://store.steampowered.com/app/342940/Project_Gorgon/?snr=1_7_7_7000_150_49,"Massively Multiplayer,RPG,Indie,MMORPG,Early Access,Sexual Content,Fantasy,Open World,Sandbox,Crafting,Adventure"
